scorer,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi,Nahom Mossazghi
labeled-data/e3v8150-20200303T1152-1208/img47040.png,396.6643731715245,222.69706515177313,483.96682042629595,228.2695617850564,430.0993529712242,278.422031484606,471.89307772084885,281.2082798012476,307.50442703899193,101.03088865842142,281.4994427503366,165.1145999411791,496.96931257062363,119.6058774360323,526.6892946148012,169.75834713558186,459.81933501540175,165.1145999411791,456.10433725987957,315.5720090398279,451.4605900654768,328.57450118415557,485.8243193040571,329.50325062303614,395.73562373264394,321.1445056731112,403.1656192436883,524.5406327879512,483.96682042629595,432.5944383387769,320.5069191833196,381.5132192003468
labeled-data/e3v8150-20200303T1152-1208/img47113.png,211.19398498535156,165.69093322753906,279.19415283203125,175.84652709960938,181.3634490966797,206.78521728515625,203.81431579589844,203.9891815185547,303.81350683662436,87.1597642779941,261.61000360273806,98.48265538952455,447.1598205566406,144.99810791015625,423.51177978515625,192.42103576660156,254.245361328125,118.81100463867188,182.09864807128906,226.72731018066406,181.18838500976562,241.51919555664062,249.6565399169922,263.7046203613281,164.21446228027344,260.8279724121094,380.49822998046875,590.9701538085938,466.67950439453125,498.8843078613281,297.6373844121532,483.4609531815608
labeled-data/e3v8150-20200303T1152-1208/img47930.png,551.5078125,222.02835083007812,,,595.2919311523438,255.47824096679688,611.987060546875,250.9016876220703,388.3126220703125,157.01284790039062,436.6179504394531,209.22604370117188,540.2755126953125,163.1536407470703,,,542.3885498046875,164.51011657714844,610.6005859375,280.28826904296875,607.7353515625,291.9009094238281,,,567.273681640625,306.9812927246094,387.435302734375,569.3558349609375,480.7886657714844,463.3591003417969,357.33990118204116,469.05000085779477
labeled-data/e3v8150-20200303T1152-1208/img48893.png,470.9643282819683,194.8345819853567,,,541.5492856368899,220.83956627401204,,,317.720670866678,153.040857235732,353.9418989830193,201.33582805752053,,,,,487.68181818181813,143.75336284692662,565.6967710477842,246.84455056266734,563.839272170023,261.70454158475616,,,502.54180920390695,282.1370292401282,414.31061251025494,566.3343575375758,,,347.44065291085553,472.53066421064045
labeled-data/e3v8150-20200303T1152-1208/img49226.png,429.17060353234365,255.20329551259232,519.2592991037568,286.78077643453094,449.6030911877157,296.99702026221695,495.1118136928625,311.8570112843057,395.73562373264394,178.11709208550684,348.369402349736,218.98206739625095,574.0555159977091,261.70454158475616,585.2005092642756,338.7907450118416,496.04056313174306,226.4120629072953,465.39183164868496,331.3607495007972,440.3155967989102,399.1594585390772,486.75306874293756,388.9432147113912,401.30812036592727,356.436984350572,395.73562373264394,584.9093463151868,487.68181818181813,515.2531383991457,328.86566413324454,452.0981765552684
labeled-data/e3v8150-20200303T1152-1208/img49417.png,465.39183164868496,327.645751745275,546.1930328312926,336.9332461340805,508.11430583719016,381.5132192003468,,,362.30064393294424,198.54957974087887,356.7281472996609,257.0607943903534,,,,,527.6180440536817,280.2795303623671,530.4042923703233,419.59194619444924,526.6892946148012,430.7369394610158,,,438.45809792114915,420.5206956333298,384.5906304660774,586.7668451929478,,,304.71817872235033,453.9556754330295
labeled-data/e3v8150-20200303T1152-1208/img49671.png,459.81933501540175,542.1868721266816,,,,,,,387.376878782719,364.79572930049693,349.29815178861656,435.3806866554186,542.4780350757704,336.9332461340805,574.0555159977091,414.01944956116597,528.5467934925622,501.3218968159374,,,,,,,,,,,,,,
labeled-data/e3v8150-20200303T1152-1208/img50677.png,615.8492407473337,214.3383202018482,,,662.286712691361,252.41704719595066,,,518.3305496648762,153.96960667461258,539.6917867591288,219.91081683513147,,,,,608.4192452362893,160.47085274677647,674.3604553968081,283.0657786790087,687.3629475411359,309.07076296766405,,,647.4267216692723,306.2845146510224,438.45809792114915,540.3293732489204,,,406.8806169992105,402.8744562945994
labeled-data/e3v8150-20200303T1152-1208/img51003.png,524.83179573704,223.62581459065365,,,595.4167530919616,259.847042706995,,,398.52187204928555,158.61335386901533,413.38186307137437,218.05331795737038,,,,,552.6942789034565,184.61833815767068,616.7779901862142,288.638275312292,610.2767441140504,305.3557652121419,,,547.1217822701732,313.7145101620668,385.519379904958,562.6193597820536,323.2931674999612,429.80819002213525,,
labeled-data/e3v8150-20200303T1152-1208/img51170.png,337.22440908316946,279.3507809234865,434.74310016562697,279.3507809234865,364.1581428107054,338.7907450118416,411.5243641936132,340.64824388960267,290.7869371391421,142.82461340804605,250.8507112672786,219.91081683513147,467.2493305264461,162.3283516245375,492.3255653762209,220.83956627401204,392.94937541600234,229.19831122393697,384.5906304660774,370.3682259337802,385.519379904958,377.7982214448246,429.17060353234365,390.8007135891523,330.7231630110057,381.5132192003468,376.2318855161525,581.1943485596646,465.39183164868496,493.89190130489305,274.9981966781728,414.9481990000465
labeled-data/e3v8150-20200303T1152-1208/img51225.png,476.81683349609375,210.70144653320312,,,547.1138305664062,243.2426300048828,566.38134765625,236.74343872070312,321.7984924316406,154.67367553710938,346.0691833496094,213.04725646972656,367.7433776855469,115.55525970458984,430.2675476074219,128.76072692871094,495.896240234375,156.93858337402344,569.1917114257812,269.16400146484375,566.7670288085938,282.0945739746094,,,506.35809326171875,300.52081298828125,389.7195129394531,581.599853515625,487.0255432128906,435.6411437988281,347.98773193359375,469.3829650878906
labeled-data/e3v8150-20200303T1152-1208/img51452.png,614.9204913084532,214.3383202018482,,,677.1467037134497,234.77080785722023,,,466.32058108756553,169.75834713558186,489.5393170595793,223.62581459065365,,,,,626.0654845750197,162.3283516245375,694.7929430521802,267.2770382180394,705.9379363187469,379.6557203225857,638.1392272804668,318.35825735646955,602.8467486030061,323.9307539897528,545.264283392412,546.8306193210842,,,,
labeled-data/e3v8150-20200303T1152-1208/img52697.png,,,,,,,,,567.5542699255452,205.0508258130427,639.0679767193474,269.1345370958005,,,,,613.062992430692,167.90084825782083,,,,,,,,,541.5492856368899,556.1181137098897,,,474.67932603749045,470.67316533287936
labeled-data/e3v8150-20200303T1152-1208/img53241.png,761.7501220703125,159.50949096679688,,,,,,,660.5989990234375,112.86278533935547,684.1367797851562,167.68966674804688,,,,,756.6683959960938,108.59688568115234,,,,,,,787.5570678710938,242.54859924316406,613.6862182617188,499.6866455078125,,,,
labeled-data/e3v8150-20200303T1152-1208/img54336.png,417.0333251953125,314.0065002441406,513.0344848632812,322.8725891113281,425.9734802246094,358.111572265625,471.7565002441406,363.798828125,405.5536193847656,215.0717010498047,348.3367614746094,273.4508056640625,586.7816772460938,242.80177307128906,610.3291625976562,306.7738037109375,472.2518005371094,268.01959228515625,444.40484619140625,387.1885681152344,442.0828857421875,400.958251953125,505.1465148925781,419.20574951171875,399.5628356933594,413.5073547363281,386.5325012207031,589.6734008789062,632.6399536132812,523.0322265625,308.4169006347656,450.2440185546875
labeled-data/e3v8150-20200303T1152-1208/img54636.png,488.0152893066406,277.17169189453125,581.5555419921875,290.99749755859375,495.13653564453125,331.1437072753906,537.234130859375,335.8199768066406,486.33575439453125,161.65162658691406,434.6432189941406,218.148193359375,670.307373046875,201.8451690673828,684.3146362304688,266.76983642578125,541.0087280273438,237.0916290283203,510.1534729003906,362.4700927734375,508.690673828125,373.24420166015625,570.8694458007812,387.4935607910156,473.1795959472656,379.2405090332031,573.75146484375,583.2071533203125,640.6431884765625,514.12646484375,432.48272401310714,461.8445246959117
labeled-data/e3v8150-20200303T1152-1208/img54845.png,627.791748046875,206.74664306640625,,,706.1083374023438,227.01937866210938,729.1376953125,220.6410675048828,475.4823913574219,178.69558715820312,496.70965576171875,230.50379943847656,590.1253051757812,132.1564178466797,626.581787109375,143.51588439941406,655.0533447265625,150.31085205078125,737.5152587890625,254.0496063232422,736.0127563476562,263.0855712890625,,,669.0851440429688,287.5653991699219,569.4987182617188,537.83447265625,661.9857177734375,488.54315185546875,470.64453125,434.84423828125
labeled-data/e3v8150-20200303T1152-1208/img55138.png,711.5104329520301,218.98206739625095,,,778.3803925514295,231.05581010169806,,,613.062992430692,178.11709208550684,618.6354890639753,216.1958190796093,,,,,732.8716700462827,172.54459545222358,796.9553813290405,257.0607943903534,795.0978824512794,264.49078990139776,,,741.2304149962075,286.78077643453094,652.070468863675,553.3318653932481,,,591.7017553364394,407.51820348900213
labeled-data/e3v8150-20200303T1152-1208/img55578.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/e3v8150-20200303T1152-1208/img55648.png,698.2999877929688,220.1306915283203,,,757.1326904296875,232.54147338867188,776.6427001953125,227.20030212402344,566.4762573242188,217.14346313476562,626.3362426757812,268.5758361816406,563.2106486644135,164.3612945838837,526.1539141175865,160.24387963423624,670.2634373552471,164.3612945838837,778.8237915039062,252.2951202392578,782.802490234375,258.9785461425781,751.17138671875,287.48187255859375,745.8662109375,288.3923645019531,592.0325533119457,573.0147283363927,692.2672119140625,483.195556640625,509.68425431899675,488.6077218686201
labeled-data/e3v8150-20200303T1152-1208/img55947.png,392.02062597712177,128.8933718248378,,,466.32058108756553,118.67712799715173,,,246.20696407287585,154.89835611349315,303.78942928346976,198.54957974087887,,,,,,,507.1855563983097,143.75336284692662,509.9718047149513,149.32585948020983,,,469.10682940420725,194.8345819853567,430.0993529712242,537.5431249322788,499.75556088726523,395.444460783555,310.29067535563365,430.7369394610158
labeled-data/e3v8150-20200303T1152-1208/img56185.png,682.150146484375,200.89364624023438,,,729.5518188476562,230.02992248535156,751.1286010742188,226.85446166992188,539.2067260742188,156.9023895263672,592.0909423828125,226.96197509765625,503.5081318945256,83.04234932834663,,,664.0350952148438,141.00509643554688,742.577880859375,255.71554565429688,743.6119384765625,262.9206848144531,,,702.4016723632812,278.530029296875,537.6206665039062,520.5873413085938,,,425.27724785122405,437.14003499802703
labeled-data/e3v8150-20200303T1152-1208/img56331.png,773.5697021484375,271.313232421875,,,,,,,662.2994384765625,171.3362579345703,713.629638671875,258.9190979003906,567.328063614061,104.65877781399581,,,758.0648803710938,169.11477661132812,,,,,,,,,604.2889404296875,562.7796020507812,655.925048828125,482.7151184082031,518.9484379557035,453.60969479661685
labeled-data/e3v8150-20200303T1152-1208/img56659.png,,,,,,,,,500.4677734375,111.39363098144531,,,,,,,,,,,,,,,,,,,,,,
labeled-data/e3v8150-20200303T1152-1208/img57648.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/e3v8150-20200303T1152-1208/img57772.png,679.0042025912109,224.55456402953422,,,742.1591644350882,218.98206739625095,,,517.4018002259957,254.27454607371175,587.0580081420367,301.6407674566197,574.0555159977091,151.18335835797097,619.5642385028559,164.18585050229865,658.5717149358388,173.4733448911041,766.3066498459824,232.91330897945915,772.8078959181463,239.41455505162298,,,732.8716700462827,281.2082798012476,598.2030014086033,577.4793508041423,719.8691779019549,479.9606597216848,516.4730507871151,489.2481541104903
labeled-data/e3v8150-20200303T1152-1208/img57929.png,561.6146240234375,309.2003479003906,,,601.0972900390625,304.284912109375,,,442.55206298828125,387.2896423339844,516.9550170898438,457.9844665527344,387.1911595669852,255.9737772135394,428.3653090634597,231.26928751565475,520.5319213867188,258.272216796875,611.7066040039062,318.32684326171875,612.7894897460938,327.3082275390625,609.7766723632812,355.0444641113281,600.9454956054688,356.29974365234375,548.7996963406474,582.2789119730995,636.4859619140625,507.9034423828125,,
labeled-data/e3v8150-20200303T1152-1208/img57982.png,609.0745239257812,280.7981262207031,,,649.864501953125,286.108642578125,,,496.66619873046875,313.1475830078125,545.7476196289062,355.9393005371094,410.86629552745796,201.41802913071075,459.2459211858155,195.24190670623955,569.9414672851562,223.1751251220703,659.5297241210938,309.2871398925781,660.939697265625,313.78302001953125,645.4164428710938,341.8321838378906,641.0996704101562,345.8699645996094,523.62158203125,585.302490234375,644.1908569335938,488.020751953125,330.65985107421875,512.4156494140625
labeled-data/e3v8150-20200303T1152-1208/img57988.png,626.0654845750197,288.638275312292,,,666.9304598857638,296.99702026221695,,,516.4730507871151,306.2845146510224,561.0530238533814,347.1494899617665,,,,,589.8442564586784,225.4833134684148,672.5029565190472,319.28700679535007,673.4317059579276,324.8595034286334,,,652.9992183025556,355.50823491169143,528.5467934925622,586.7668451929478,644.6404733526307,492.9631518660125,338.15315852205003,507.8231428881013
